id,name,productcode,description,isactive,createddate,createdbyid,lastmodifieddate,lastmodifiedbyid,systemmodstamp,family,currencyisocode,isdeleted,lastvieweddate,lastreferenceddate,potential_for_predix__c,predix__c,software__c,source_product_id__c,source_system_name__c,tier_1_business__c,tier_2_business__c,tier_3_business__c,id_18_digit__c,edl_is_deleted,edl_last_updated_date,value
01t61000002DiSZAA0,GlobalCare - APM,GlobalCare - APM,GlobalCare - APM,true,2016-10-15T04:01:19.000Z,00561000001EDJ0AAO,2016-10-15T04:01:19.000Z,00561000001EDJ0AAO,2016-10-15T04:01:19.000Z,Asset Performance Management,USD,false,"","",false,false,false,01t1A000004se4AQAQ,Digital Org,Digital,Solutions,"",01t61000002DiSZAA0,0,2017-02-14 11:00:16-05,4010.7034
01t610000028vu3AAA,ATP Modbus TCP/IP Protocol Tests Maintenance,ATP-Mod-M,"",true,2016-04-23T05:01:46.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,Cyber,USD,false,"","",false,false,false,01t1A000004VNcBQAW,Digital Org,Digital,Solutions,"",01t610000028vu3AAA,0,2017-02-14 11:00:16-05,4516.0500
01t61000001oocvAAA,RM921N-080004000-I,RM921N-080004000-I,"Fully Managed Layer 2/3 VME Switch with 8 10/100/1000BaseT and 4 1000BaseLX ports on Front Panel, single slot, IPv6 switching/routing, 1101.10 faceplates, Industrial Temperature",true,2016-04-08T10:37:26.000Z,00561000001EDJ0AAO,2017-01-07T05:02:45.000Z,00561000001EDJ0AAO,2017-01-07T05:02:45.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003uooLIAQ,Digital Org,Digital,Mil/Aero,"",01t61000001oocvAAA,0,2017-02-14 11:00:16-05,6208.000
01t61000001os8UAAQ,RAR-USB-0202JW,RAR-USB-0202JW,"ARINC 429 USB INTERFACE BOX WITH 2 RX, 2 TX CHANNELS, 1 RX, 1 TX ARINC 717 CHANNELS, IRIG-B REC/GEN, 8 I/O DISCRETES, ROHS COMPLIANT, INCLUDES USB AND SCSI CABLES",true,2016-04-08T10:38:45.000Z,00561000001EDJ0AAO,2017-01-07T05:03:32.000Z,00561000001EDJ0AAO,2017-01-07T05:03:32.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003lyPDIAY,Digital Org,Digital,Mil/Aero,"",01t61000001os8UAAQ,0,2017-02-14 11:00:16-05,15035.000
01t61000001orxYAAQ,IC200ACC202,IC200ACC202,"Expansion terminator, quantity 2",true,2016-04-08T10:38:42.000Z,00561000001EDJ0AAO,2017-02-20T05:02:54.000Z,00561000001EDJ0AAO,2017-02-20T05:02:54.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BX0WIAW,Digital Org,Digital,Controls,"",01t61000001orxYAAQ,0,2017-02-14 11:00:16-05,62.328
01t61000001osmJAAQ,IC695CRH035,IC695CRH035,9070 ALG320 TO RX3I ALG708 HARNESS ASM,true,2016-04-08T10:38:53.000Z,00561000001EDJ0AAO,2017-02-20T05:02:58.000Z,00561000001EDJ0AAO,2017-02-20T05:02:58.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BpZoIAK,Digital Org,Digital,Controls,"",01t61000001osmJAAQ,0,2017-02-14 11:00:16-05,892.500
01t61000001orjwAAA,PMC422/FP-CCA,PMC422/FP-CCA,"(8) port PMC Serial Controller, Front I/O, Acrylic Conformal Coating",true,2016-04-08T10:38:17.000Z,00561000001EDJ0AAO,2017-01-07T05:03:29.000Z,00561000001EDJ0AAO,2017-01-07T05:03:29.000Z,Communications,USD,false,"","",false,false,false,01tC0000003BZrkIAG,Digital Org,Digital,Control & Comm Systems,"",01t61000001orjwAAA,0,2017-02-14 11:00:16-05,14297.500
01t61000001oohlAAA,PMC677RCLC-CC,PMC677RCLC-CC,"Quad port GigE 1000SX PMC with LC connectors, RoHS compliant, Polyurethane Conformal Coating",true,2016-04-08T10:37:27.000Z,00561000001EDJ0AAO,2017-01-07T05:02:45.000Z,00561000001EDJ0AAO,2017-01-07T05:02:45.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01t1A000004lX1HQAU,Digital Org,Digital,Mil/Aero,"",01t61000001oohlAAA,0,2017-02-14 11:00:16-05,92913.100
01t61000001oqaAAAQ,Process+ - Global Care,"","",true,2016-04-08T10:38:03.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,Asset Performance Management,USD,false,"","",false,false,true,01tC0000003ATNHIA4,Digital Org,Digital,Solutions,"",01t61000001oqaAAAQ,0,2017-02-14 11:00:16-05,7544.8600
01t61000001opGTAAY,PPC7D-5G54AB40,PPC7D-5G54AB40,"6U VME SINGLE BOARD COMPUTER Options: Build Level 5, 7448 @ 1.4GHz, 512MB, 128MB,2xUSB, 2xGBIT(P2&P0),COM3-6, P0 Type B, BIT/VxWorks, No AFIX fitted",false,2016-04-08T10:37:44.000Z,00561000001EDJ0AAO,2017-01-07T05:03:14.000Z,00561000001EDJ0AAO,2017-01-07T05:03:14.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BbnFIAS,Digital Org,Digital,Mil/Aero,"",01t61000001opGTAAY,0,2017-02-14 11:00:16-05,907452.000
01t61000001otBIAAY,CBL-000-F5-001,CBL-000-F5-001,Simplex Cable - 1 feet,true,2016-04-08T10:38:59.000Z,00561000001EDJ0AAO,2017-02-20T05:02:58.000Z,00561000001EDJ0AAO,2017-02-20T05:02:58.000Z,Communications,USD,false,"","",false,false,false,01tC0000003BaXwIAK,Digital Org,Digital,Embedded,"",01t61000001otBIAAY,0,2017-02-14 11:00:16-05,4448.2500
01t61000001osxpAAA,CON1553TRM,CON1553TRM,"MIL-STD-1553 TERMINATOR, 78OHM, 3 LUG",true,2016-04-08T10:38:56.000Z,00561000001EDJ0AAO,2017-01-07T05:03:35.000Z,00561000001EDJ0AAO,2017-01-07T05:03:35.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BaE5IAK,Digital Org,Digital,Embedded,"",01t61000001osxpAAA,0,2017-02-14 11:00:16-05,1481.0800
01t61000001ooVcAAI,IC755ACC15GAS,IC755ACC15GAS,"QUICK PANEL+ 15"" REPLACEMENT GASKET",true,2016-04-08T10:37:25.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,OI,USD,false,"","",false,false,false,01tC0000003vbTwIAI,Digital Org,Digital,Controls,"",01t61000001ooVcAAI,0,2017-02-14 11:00:16-05,46.000
01t61000001orNFAAY,VMIVME-000-64-008,VMIVME-000-64-008,"64-pin, DIN Female-to-Female, Twisted-Flat Cable Assembly, eight (8) feet",true,2016-04-08T10:38:13.000Z,00561000001EDJ0AAO,2017-01-07T05:03:27.000Z,00561000001EDJ0AAO,2017-01-07T05:03:27.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BalUIAS,Digital Org,Digital,Mil/Aero,"",01t61000001orNFAAY,0,2017-02-14 11:00:16-05,5691.2800
01t61000001opV3AAI,RM921N-120000000-I,RM921N-120000000-I,"Fully Managed Layer 2/3 VME Switch with 12 10/100/1000baseT ports on Front Panel, single slot, IPv6 switching/routing, 1101.10 faceplates, Industrial Temp",true,2016-04-08T10:37:47.000Z,00561000001EDJ0AAO,2017-01-07T05:03:17.000Z,00561000001EDJ0AAO,2017-01-07T05:03:17.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BWtTIAW,Digital Org,Digital,Mil/Aero,"",01t61000001opV3AAI,0,2017-02-14 11:00:16-05,28100.000
01t61000001osklAAA,GlobalCare,"","",true,2016-04-08T10:38:53.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,Remove?,USD,false,"","",false,false,true,01tC00000038u0BIAQ,Digital Org,Digital,Solutions,"",01t61000001osklAAA,0,2017-02-14 11:00:16-05,62738472.4527388
01t61000001opJvAAI,Ad Hoc - Image Processing,Ad Hoc - Image Processing,"",true,2016-04-08T10:37:45.000Z,00561000001EDJ0AAO,2016-04-08T10:37:45.000Z,00561000001EDJ0AAO,2016-04-08T10:37:45.000Z,Mil/Aero Image Processing,USD,false,"","",false,false,false,01tC0000003BW3OIAW,Digital Org,Digital,Mil/Aero,"",01t61000001opJvAAI,0,2017-02-14 11:00:16-05,11557072.7200
01t61000001osvHAAQ,RAR-EC-44,RAR-EC-44,"ARINC 429 EXPRESS CARD WITH 4 RX, 4 TX CHANNELS. ROHS COMPLIANT",true,2016-04-08T10:38:55.000Z,00561000001EDJ0AAO,2017-01-07T05:03:34.000Z,00561000001EDJ0AAO,2017-01-07T05:03:34.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003Ba6AIAS,Digital Org,Digital,Mil/Aero,"",01t61000001osvHAAQ,0,2017-02-14 11:00:16-05,42742.000
01t61000001oorLAAQ,IC200ALG240,IC200ALG240,Analog input 16 bit voltage/current 8 isolated channels,true,2016-04-08T10:37:30.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BWuZIAW,Digital Org,Digital,Controls,"",01t61000001oorLAAQ,0,2017-02-14 11:00:16-05,88894.1432
01t61000001or8oAAA,VMIVME-4905-424,VMIVME-4905-424,"Dual Channel, High Power, +/- 2 arc minutes, Synchro Board Output, See Notes for MOQ",true,2016-04-08T10:38:10.000Z,00561000001EDJ0AAO,2017-01-07T05:03:25.000Z,00561000001EDJ0AAO,2017-01-07T05:03:25.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003Bb64IAC,Digital Org,Digital,Mil/Aero,"",01t61000001or8oAAA,0,2017-02-14 11:00:16-05,105215.2500
01t61000001opAuAAI,VME-3128A-200000,VME-3128A-200000,"VME 6U, 14-bit ADC Board, 64 Differential or Single-Ended Analog Input Channels, Input Buffers, 50 Hz Low Pass Input Filter",true,2016-04-08T10:37:43.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003Bam4IAC,Digital Org,Digital,Mil/Aero,"",01t61000001opAuAAI,0,2017-02-14 11:00:16-05,0.000
01t61000001opENAAY,MAC-A8M,MAC-A8M,"MODULAR, 6U VME CARD WITH 8 RX AND 8 TX ARINC 429 CHANNELS.",false,2016-04-08T10:37:43.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003Bc46IAC,Digital Org,Digital,Mil/Aero,"",01t61000001opENAAY,0,2017-02-14 11:00:16-05,7300.000
01t61000001opgGAAQ,IC695PSA140,IC695PSA140,"120/240VAC, 125VDC Multipurpose Power Supply is suitable for use in load -sharing and redundancy application. It must be installed in a PACsystems RX3i (IC695catalog number) Universal Backplane. It can be used as the only power supply in the backplane, o",true,2016-04-08T10:37:51.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYDxIAO,Digital Org,Digital,Controls,"",01t61000001opgGAAQ,0,2017-02-14 11:00:16-05,35586.6614
01t61000001orznAAA,IC200ALG326,IC200ALG326,"Analog Output, 13 Bit Current, 8 Channel",true,2016-04-08T10:38:43.000Z,00561000001EDJ0AAO,2017-02-20T05:02:55.000Z,00561000001EDJ0AAO,2017-02-20T05:02:55.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BXBBIA4,Digital Org,Digital,Controls,"",01t61000001orznAAA,0,2017-02-14 11:00:16-05,21323.8698
01t61000001osalAAA,IC210DDR024,IC210DDR024,"24V DC Power Source, (12) 24VDC in/8 out (Relay, 8 Amp), (4) analog inputs, Expandable, with LCD/Keypad",true,2016-04-08T10:38:51.000Z,00561000001EDJ0AAO,2017-02-20T05:02:58.000Z,00561000001EDJ0AAO,2017-02-20T05:02:58.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYjVIAW,Digital Org,Digital,Controls,"",01t61000001osalAAA,0,2017-02-14 11:00:16-05,4750.000
01t61000001ooT7AAI,QPCX-1553-G2-2MW,QPCX-1553-G2-2MW,"MIL-STD-1553 MULTI-FUNCTION, TWO DUAL-REDUNDANT CHANNEL, 32BIT FW, VARIABLE VOLTAGE PCI INTERFACE BOARD WITH IRIG-B REC/GEN . PCI CARD",true,2016-04-08T10:37:24.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003lp1vIAA,Digital Org,Digital,Mil/Aero,"",01t61000001ooT7AAI,0,2017-02-14 11:00:16-05,150775.500
01t610000028vt5AAA,ATP Profinet Test Suite Maintenance,ATP-PROF-M,"",true,2016-04-23T05:01:46.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,Cyber,USD,false,"","",false,false,false,01t1A000004VNbDQAW,Digital Org,Digital,Solutions,"",01t610000028vt5AAA,0,2017-02-14 11:00:16-05,5824.7500
01t61000001orsjAAA,RM921ND,RM921ND,"Fully Managed Layer 2/3 VME Switch with 12 or 24 ports and removable NAND Flash. Ports can be 10/100/1000BaseT, 1000BaseSX, 1000BaseLX or 100BaseFX. 12 port version is single slot, 24 port version is dual slot",true,2016-04-08T10:38:41.000Z,00561000001EDJ0AAO,2017-01-07T05:03:31.000Z,00561000001EDJ0AAO,2017-01-07T05:03:31.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BZfGIAW,Digital Org,Digital,Mil/Aero,"",01t61000001orsjAAA,0,2017-02-14 11:00:16-05,66400.000
01t61000002CjjDAAS,DATA SCIENCE STARTER KIT,DATA SCIENCE STARTER KIT,Industrial Data Sciences Workshop,true,2016-09-18T04:01:45.000Z,00561000001EDJ0AAO,2017-02-21T05:02:19.000Z,00561000001EDJ0AAO,2017-02-21T05:02:19.000Z,Predix,USD,false,"","",false,false,false,01t1A000004sPzmQAE,Digital Org,Digital,GE Digital Core,"",01t61000002CjjDAAS,0,2017-02-14 11:00:16-05,639800.000
01t61000001ooJ3AAI,QCP-1553C-1MAW,QCP-1553C-1MAW,"MIL-STD-1553 MULTI-FUNCTION, SINGLE DUAL-REDUNDANT CHANNEL, FIXED VOLTAGE 3U COMPACTPCI INTERFACE, WITH IRIG-B RCV/GEN.",true,2016-04-08T10:37:22.000Z,00561000001EDJ0AAO,2017-01-07T05:02:43.000Z,00561000001EDJ0AAO,2017-01-07T05:02:43.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BcDOIA0,Digital Org,Digital,Embedded,"",01t61000001ooJ3AAI,0,2017-02-14 11:00:16-05,6040.000
01t61000001opY7AAI,IC693CBL327,IC693CBL327,"Cable, Left Side, One - 24 Pin 90 Degree Connector, 3 Meter.",true,2016-04-08T10:37:48.000Z,00561000001EDJ0AAO,2017-02-20T05:02:40.000Z,00561000001EDJ0AAO,2017-02-20T05:02:40.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BWevIAG,Digital Org,Digital,Controls,"",01t61000001opY7AAI,0,2017-02-14 11:00:16-05,5300.7260
01t61000001oossAAA,CEI-500-9-DDDD0,CEI-500-9-DDDD0,"MODULAR, 5 SLOT PCI CARD WITH 32 RX, 32 TX ARINC 429 CHANNELS",false,2016-04-08T10:37:30.000Z,00561000001EDJ0AAO,2017-01-07T05:02:46.000Z,00561000001EDJ0AAO,2017-01-07T05:02:46.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BWYHIA4,Digital Org,Digital,Embedded,"",01t61000001oossAAA,0,2017-02-14 11:00:16-05,31844.0500
01t61000001osBwAAI,CP980RC-003,CP980RC-003,6U CPCI Unmanaged Switch with 22 10/100/1000BaseT ports routed to the rear and 2 10/100/1000BaseT p,true,2016-04-08T10:38:46.000Z,00561000001EDJ0AAO,2017-01-07T05:03:32.000Z,00561000001EDJ0AAO,2017-01-07T05:03:32.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BX4TIAW,Digital Org,Digital,Mil/Aero,"",01t61000001osBwAAI,0,2017-02-14 11:00:16-05,13345.500
01t61000001opAQAAY,NRE-MAP-SBC,NRE-MAP-SBC,This part number should be used for parts in the MAP SBC NRE product group which do not have part number listed in the Pricebook,true,2016-04-08T10:37:43.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BbjsIAC,Digital Org,Digital,Mil/Aero,"",01t61000001opAQAAY,0,2017-02-14 11:00:16-05,1461646.000
01t61000001oojcAAA,GBX411RTM-201,GBX411RTM-201,"GBX411 Rear Transition Module with serial console, out-of-band management port and twelve (12) 1000BaseT ports, VITA 46 0.8"" front panel mechanics",true,2016-04-08T10:37:27.000Z,00561000001EDJ0AAO,2017-01-07T05:02:45.000Z,00561000001EDJ0AAO,2017-01-07T05:02:45.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01t1A000004LGxLQAW,Digital Org,Digital,Mil/Aero,"",01t61000001oojcAAA,0,2017-02-14 11:00:16-05,2850.000
01t61000001oo42AAA,SBC612,SBC612,Generic SBC612-xxxxxxxxx 6U VPX QorIQ P4080 Single Board,true,2016-04-08T10:37:18.000Z,00561000001EDJ0AAO,2017-01-07T05:02:39.000Z,00561000001EDJ0AAO,2017-01-07T05:02:39.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BbdjIAC,Digital Org,Digital,Mil/Aero,"",01t61000001oo42AAA,0,2017-02-14 11:00:16-05,115982.000
01t61000001ooCLAAY,ACC-0603RC-000,ACC-0603RC-000,Rear transition module with PMC IO for V7865 and V7812,true,2016-04-08T10:37:20.000Z,00561000001EDJ0AAO,2017-01-07T05:02:42.000Z,00561000001EDJ0AAO,2017-01-07T05:02:42.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BcV3IAK,Digital Org,Digital,Mil/Aero,"",01t61000001ooCLAAY,0,2017-02-14 11:00:16-05,3290.000
01t61000001ooPwAAI,CON1553-BC-2,CON1553-BC-2,"MIL-STD-1553 DUAL STUB, TRANSFORMER BUS COUPLER WITH 3 LUG JACK CONNECTORS",true,2016-04-08T10:37:23.000Z,00561000001EDJ0AAO,2016-04-08T10:37:23.000Z,00561000001EDJ0AAO,2016-04-08T10:37:23.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003Bln9IAC,Digital Org,Digital,Embedded,"",01t61000001ooPwAAI,0,2017-02-14 11:00:16-05,2731.000
01t61000001opqLAAQ,ZA06B-0086-B203,ZA06B-0086-B203,B22/2000HVis servo motor with 128k serial encoder,true,2016-04-08T10:37:53.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,00561000001EDJ0AAO,2017-02-20T05:02:42.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYJmIAO,Digital Org,Digital,Controls,"",01t61000001opqLAAQ,0,2017-02-14 11:00:16-05,272568.000
01t61000001oojWAAQ,APM-SS-Monitor,APM-SS-Monitor,Smart Signal Monitor,true,2016-04-08T10:37:27.000Z,00561000001EDJ0AAO,2017-02-21T05:02:17.000Z,00561000001EDJ0AAO,2017-02-21T05:02:17.000Z,Asset Performance Management,USD,false,"","",false,false,true,01t1A000004LxnIQAS,Digital Org,Digital,GE Digital Core,"",01t61000001oojWAAQ,0,2017-02-14 11:00:16-05,71875.000
01t61000001oqshAAA,IC660BBR101,IC660BBR101,Block Relay Output Normally Open 16 Circuits.  Module does not have UL approval.,true,2016-04-08T10:38:07.000Z,00561000001EDJ0AAO,2017-02-20T05:02:52.000Z,00561000001EDJ0AAO,2017-02-20T05:02:52.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BWMEIA4,Digital Org,Digital,Controls,"",01t61000001oqshAAA,0,2017-02-14 11:00:16-05,11733.250
01t61000001osCUAAY,IC200UDD120,IC200UDD120,"28 point PLC,(16) 24VDC In, (12) 24VDC Out ESCP(2 at 1.0 amp and 10 at  0.70 amp), 24VDC Power Supply. Battery (IC200ACC403) is required for data retention.  Battery not included.",true,2016-04-08T10:38:46.000Z,00561000001EDJ0AAO,2017-02-20T05:02:55.000Z,00561000001EDJ0AAO,2017-02-20T05:02:55.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BXMVIA4,Digital Org,Digital,Controls,"",01t61000001osCUAAY,0,2017-02-14 11:00:16-05,2032.020
01t61000001opl6AAA,IC200UDR040,IC200UDR040,"VersaMax Micro 40 point PLC,(24) 24VDC In, (16) Relay Out, 24VDC Power Supply.  (1) serial port and (1)optional communication port.  Requires Machine Edition 5.7 or higher.   Battery (IC200ACC414) is required for data retention.  Battery not included.",true,2016-04-08T10:37:51.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYM3IAO,Digital Org,Digital,Controls,"",01t61000001opl6AAA,0,2017-02-14 11:00:16-05,1604.5180
01t61000002kenIAAQ,SFWU-3000-8-1,SFWU-3000-8-1,Perimeter Appliance Maintenance 1 Year,true,2016-10-23T04:01:51.000Z,00561000001EDJ0AAO,2017-02-21T05:02:22.000Z,00561000001EDJ0AAO,2017-02-21T05:02:22.000Z,Cyber,USD,false,"","",false,false,false,01t1A000004shzrQAA,Digital Org,Digital,GE Digital Core,"",01t61000002kenIAAQ,0,2017-02-14 11:00:16-05,12300.000
01t61000001os3gAAA,IC200UEX212,IC200UEX212,"28 point expansion.  (16) 24VDC In, (12) Relay Out, 24VDC Power Supply  (included IC200CBL501)",true,2016-04-08T10:38:44.000Z,00561000001EDJ0AAO,2017-02-20T05:02:55.000Z,00561000001EDJ0AAO,2017-02-20T05:02:55.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BWlqIAG,Digital Org,Digital,Controls,"",01t61000001os3gAAA,0,2017-02-14 11:00:16-05,266.696
01t61000001oor6AAA,SBC324,SBC324,Generic SBC324-xxxxxxxx 3U OpenVPX 2nd Generation Core i7 Single Board Computer,true,2016-04-08T10:37:30.000Z,00561000001EDJ0AAO,2017-01-07T05:02:46.000Z,00561000001EDJ0AAO,2017-01-07T05:02:46.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BWyhIAG,Digital Org,Digital,Mil/Aero,"",01t61000001oor6AAA,0,2017-02-14 11:00:16-05,83066.000
01t61000001op8pAAA,CTM20A20A,CTM20A20A,"Cx12 - 6U I/O transition module for CT12-CR12, USB 2/3, VGA, eSATA 2/3, with onboard SATA 5 cable connector, no SATA drive onboard",true,2016-04-08T10:37:33.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003Bbs8IAC,Digital Org,Digital,Mil/Aero,"",01t61000001op8pAAA,0,2017-02-14 11:00:16-05,1191.000
01t61000001ooUAAAY,IN52-02-01,IN52-02-01,CL mezzanine for AIM12/ADEPT104,true,2016-04-08T10:37:25.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,Mil/Aero Image Processing,USD,false,"","",false,false,false,01tC0000003BsfAIAS,Digital Org,Digital,Mil/Aero,"",01t61000001ooUAAAY,0,2017-02-14 11:00:16-05,316369.500
01t61000001oo7KAAQ,SLIN-DSP280-01M,SLIN-DSP280-01M,DSP280 Linux SDK Maintenance,true,2016-04-08T10:37:19.000Z,00561000001EDJ0AAO,2017-01-07T05:02:41.000Z,00561000001EDJ0AAO,2017-01-07T05:02:41.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003C9KJIA0,Digital Org,Digital,Mil/Aero,"",01t61000001oo7KAAQ,0,2017-02-14 11:00:16-05,7997.000
01t61000001oqCVAAY,DMS59A,DMS59A,Dual DVI Cable,true,2016-04-08T10:37:58.000Z,00561000001EDJ0AAO,2017-01-07T05:03:20.000Z,00561000001EDJ0AAO,2017-01-07T05:03:20.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BXcyIAG,Digital Org,Digital,Mil/Aero,"",01t61000001oqCVAAY,0,2017-02-14 11:00:16-05,4819.000
01t61000001ooSTAAY,IC695CRH016,IC695CRH016,9070 MDL340 TO RX3I MDL350 HARNESS ASM,true,2016-04-08T10:37:24.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BpYvIAK,Digital Org,Digital,Controls,"",01t61000001ooSTAAY,0,2017-02-14 11:00:16-05,350.000
01t61000001osYOAAY,IC694ALG233CA,IC694ALG233CA,Conformal Coated RX3i Efficiency 16-Channel Advanced Analog Current Input module provides 16 single-ended or 8 differential input channels. 0 - 20mA and 4 - 20mA with 16 bit resolution. Advanced diagnostics. Requires Proficy? Machine Edition Logic Develo,true,2016-04-08T10:38:51.000Z,00561000001EDJ0AAO,2017-02-20T05:02:58.000Z,00561000001EDJ0AAO,2017-02-20T05:02:58.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYmAIAW,Digital Org,Digital,Controls,"",01t61000001osYOAAY,0,2017-02-14 11:00:16-05,624.2400
01t61000001oqmvAAA,VME-3113B-000002,VME-3113B-000002,"VME 6U, 64 Differential Input Channels, Scanning 12-bit Analog-to-Digital Converter Board with Built-in-Test, No Input Filter, Polyurethane Conformal Coated",true,2016-04-08T10:38:05.000Z,00561000001EDJ0AAO,2017-01-07T05:03:23.000Z,00561000001EDJ0AAO,2017-01-07T05:03:23.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BWIcIAO,Digital Org,Digital,Mil/Aero,"",01t61000001oqmvAAA,0,2017-02-14 11:00:16-05,311026.2000
01t61000001oor2AAA,IC200MDL740,IC200MDL740,Output 12/24VDC POS LOGIC 0.5 amp per point(1 group of 16) 16 points,true,2016-04-08T10:37:30.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BWyKIAW,Digital Org,Digital,Controls,"",01t61000001oor2AAA,0,2017-02-14 11:00:16-05,3017.6928
01t61000001oqIqAAI,DRV-625-LX,DRV-625-LX,Linux s/w Dev Drvr w/Source & License,true,2016-04-08T10:37:59.000Z,00561000001EDJ0AAO,2017-01-07T05:03:21.000Z,00561000001EDJ0AAO,2017-01-07T05:03:21.000Z,Mil/Aero Sensor Processing,USD,false,"","",false,false,false,01tC0000003BXbdIAG,Digital Org,Digital,Mil/Aero,"",01t61000001oqIqAAI,0,2017-02-14 11:00:16-05,21890.000
01t610000028vtYAAQ,ACC Level 2,L2-ACC,"TCP, UDP, ICMP, IP, ARP, Ethernet.",true,2016-04-23T05:01:46.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,Cyber,USD,false,"","",false,false,false,01t1A000004VNbgQAG,Digital Org,Digital,Solutions,"",01t610000028vtYAAQ,0,2017-02-14 11:00:16-05,15196.500
